"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"8249","Nevada","Nevada",138155,102056,"2021/05",26,"05","2021","Nevada","Nevada",204390,499,26881
"8250","Nevada","Nevada",148903,119942,"2021/06",18,"06","2021","Nevada","Nevada",204390,503,27517
"8251","Nevada","Nevada",158314,127296,"2021/07",26,"07","2021","Nevada","Nevada",204390,516,28531
"8252","Nevada","Nevada",172338,136623,"2021/08",25,"08","2021","Nevada","Nevada",204390,556,32510
"8253","Nevada","Nevada",183406,145915,"2021/09",20,"09","2021","Nevada","Nevada",204390,651,39420
"8254","Nevada","Nevada",193004,153989,"2021/10",19,"10","2021","Nevada","Nevada",204390,767,45137
"8255","Nevada","Nevada",201371,159267,"2021/11",20,"11","2021","Nevada","Nevada",204390,855,48840
"8256","Nevada","Nevada",211200,163342,"2021/12",25,"12","2021","Nevada","Nevada",204390,943,51023
"8257","New Mexico","New Mexico",0,0,"2018/01",67,"01","2018","New Mexico","New Mexico",826168,0,0
"8258","New Mexico","New Mexico",0,0,"2018/02",54,"02","2018","New Mexico","New Mexico",826168,0,0
"8259","New Mexico","New Mexico",0,0,"2018/03",64,"03","2018","New Mexico","New Mexico",826168,0,0
"8260","New Mexico","New Mexico",0,0,"2018/04",51,"04","2018","New Mexico","New Mexico",826168,0,0
"8261","New Mexico","New Mexico",0,0,"2018/05",48,"05","2018","New Mexico","New Mexico",826168,0,0
"8262","New Mexico","New Mexico",0,0,"2018/06",48,"06","2018","New Mexico","New Mexico",826168,0,0
"8263","New Mexico","New Mexico",0,0,"2018/07",57,"07","2018","New Mexico","New Mexico",826168,0,0
"8264","New Mexico","New Mexico",0,0,"2018/08",56,"08","2018","New Mexico","New Mexico",826168,0,0
"8265","New Mexico","New Mexico",0,0,"2018/09",49,"09","2018","New Mexico","New Mexico",826168,0,0
"8266","New Mexico","New Mexico",0,0,"2018/10",49,"10","2018","New Mexico","New Mexico",826168,0,0
"8267","New Mexico","New Mexico",0,0,"2018/11",47,"11","2018","New Mexico","New Mexico",826168,0,0
"8268","New Mexico","New Mexico",0,0,"2018/12",65,"12","2018","New Mexico","New Mexico",826168,0,0
"8269","New Mexico","New Mexico",0,0,"2019/01",65,"01","2019","New Mexico","New Mexico",824230,0,0
"8270","New Mexico","New Mexico",0,0,"2019/02",70,"02","2019","New Mexico","New Mexico",824230,0,0
"8271","New Mexico","New Mexico",0,0,"2019/03",64,"03","2019","New Mexico","New Mexico",824230,0,0
"8272","New Mexico","New Mexico",0,0,"2019/04",55,"04","2019","New Mexico","New Mexico",824230,0,0
"8273","New Mexico","New Mexico",0,0,"2019/05",68,"05","2019","New Mexico","New Mexico",824230,0,0
"8274","New Mexico","New Mexico",0,0,"2019/06",54,"06","2019","New Mexico","New Mexico",824230,0,0
"8275","New Mexico","New Mexico",0,0,"2019/07",67,"07","2019","New Mexico","New Mexico",824230,0,0
"8276","New Mexico","New Mexico",0,0,"2019/08",47,"08","2019","New Mexico","New Mexico",824230,0,0
"8277","New Mexico","New Mexico",0,0,"2019/09",48,"09","2019","New Mexico","New Mexico",824230,0,0
"8278","New Mexico","New Mexico",0,0,"2019/10",52,"10","2019","New Mexico","New Mexico",824230,0,0
"8279","New Mexico","New Mexico",0,0,"2019/11",58,"11","2019","New Mexico","New Mexico",824230,0,0
"8280","New Mexico","New Mexico",0,0,"2019/12",54,"12","2019","New Mexico","New Mexico",824230,0,0
"8281","New Mexico","New Mexico",0,0,"2020/01",66,"01","2020","New Mexico","New Mexico",836382,0,0
"8282","New Mexico","New Mexico",0,0,"2020/02",47,"02","2020","New Mexico","New Mexico",836382,0,0
"8283","New Mexico","New Mexico",0,0,"2020/03",54,"03","2020","New Mexico","New Mexico",836382,1,186
"8284","New Mexico","New Mexico",0,0,"2020/04",71,"04","2020","New Mexico","New Mexico",836382,88,2600
"8285","New Mexico","New Mexico",0,0,"2020/05",68,"05","2020","New Mexico","New Mexico",836382,285,6213
"8286","New Mexico","New Mexico",0,0,"2020/06",58,"06","2020","New Mexico","New Mexico",836382,412,10004
"8287","New Mexico","New Mexico",0,0,"2020/07",65,"07","2020","New Mexico","New Mexico",836382,522,15865
"8288","New Mexico","New Mexico",0,0,"2020/08",53,"08","2020","New Mexico","New Mexico",836382,623,19543
"8289","New Mexico","New Mexico",0,0,"2020/09",67,"09","2020","New Mexico","New Mexico",836382,700,22828
"8290","New Mexico","New Mexico",0,0,"2020/10",72,"10","2020","New Mexico","New Mexico",836382,809,34854
"8291","New Mexico","New Mexico",0,0,"2020/11",56,"11","2020","New Mexico","New Mexico",836382,1227,70311
"8292","New Mexico","New Mexico",0,0,"2020/12",71,"12","2020","New Mexico","New Mexico",836382,1910,102089
"8293","New Mexico","New Mexico",0,0,"2021/01",65,"01","2021","New Mexico","New Mexico",834614,2518,124840
"8294","New Mexico","New Mexico",450677,0,"2021/02",46,"02","2021","New Mexico","New Mexico",834614,2858,132604
"8295","New Mexico","New Mexico",420503,253230,"2021/03",74,"03","2021","New Mexico","New Mexico",834614,3038,136926
"8296","New Mexico","New Mexico",720784,382946,"2021/04",75,"04","2021","New Mexico","New Mexico",834614,3140,140834
"8297","New Mexico","New Mexico",815299,493679,"2021/05",74,"05","2021","New Mexico","New Mexico",834614,3323,144413
"8298","New Mexico","New Mexico",888173,550606,"2021/06",60,"06","2021","New Mexico","New Mexico",834614,3378,146424
"8299","New Mexico","New Mexico",923405,575896,"2021/07",68,"07","2021","New Mexico","New Mexico",834614,3432,149795
"8300","New Mexico","New Mexico",987546,601854,"2021/08",66,"08","2021","New Mexico","New Mexico",834614,3514,166474
"8301","New Mexico","New Mexico",1029431,635429,"2021/09",49,"09","2021","New Mexico","New Mexico",834614,3732,181696
"8302","New Mexico","New Mexico",682240,577323,"2021/10",59,"10","2021","New Mexico","New Mexico",834614,3928,198684
"8303","New Mexico","New Mexico",711605,591942,"2021/11",65,"11","2021","New Mexico","New Mexico",834614,4180,227203
"8304","New Mexico","New Mexico",747654,606990,"2021/12",89,"12","2021","New Mexico","New Mexico",834614,4523,251366
"8305","Utah","Utah",0,0,"2018/01",38,"01","2018","Utah","Utah",1162069,0,0
"8306","Utah","Utah",0,0,"2018/02",53,"02","2018","Utah","Utah",1162069,0,0
"8307","Utah","Utah",0,0,"2018/03",40,"03","2018","Utah","Utah",1162069,0,0
"8308","Utah","Utah",0,0,"2018/04",38,"04","2018","Utah","Utah",1162069,0,0
"8309","Utah","Utah",0,0,"2018/05",41,"05","2018","Utah","Utah",1162069,0,0
"8310","Utah","Utah",0,0,"2018/06",41,"06","2018","Utah","Utah",1162069,0,0
"8311","Utah","Utah",0,0,"2018/07",48,"07","2018","Utah","Utah",1162069,0,0
"8312","Utah","Utah",0,0,"2018/08",27,"08","2018","Utah","Utah",1162069,0,0
"8313","Utah","Utah",0,0,"2018/09",48,"09","2018","Utah","Utah",1162069,0,0
"8314","Utah","Utah",0,0,"2018/10",40,"10","2018","Utah","Utah",1162069,0,0
"8315","Utah","Utah",0,0,"2018/11",49,"11","2018","Utah","Utah",1162069,0,0
"8316","Utah","Utah",0,0,"2018/12",35,"12","2018","Utah","Utah",1162069,0,0
"8317","Utah","Utah",0,0,"2019/01",56,"01","2019","Utah","Utah",1187661,0,0
"8318","Utah","Utah",0,0,"2019/02",45,"02","2019","Utah","Utah",1187661,0,0
"8319","Utah","Utah",0,0,"2019/03",48,"03","2019","Utah","Utah",1187661,0,0
"8320","Utah","Utah",0,0,"2019/04",39,"04","2019","Utah","Utah",1187661,0,0
"8321","Utah","Utah",0,0,"2019/05",42,"05","2019","Utah","Utah",1187661,0,0
"8322","Utah","Utah",0,0,"2019/06",46,"06","2019","Utah","Utah",1187661,0,0
"8323","Utah","Utah",0,0,"2019/07",45,"07","2019","Utah","Utah",1187661,0,0
"8324","Utah","Utah",0,0,"2019/08",41,"08","2019","Utah","Utah",1187661,0,0
"8325","Utah","Utah",0,0,"2019/09",42,"09","2019","Utah","Utah",1187661,0,0
"8326","Utah","Utah",0,0,"2019/10",30,"10","2019","Utah","Utah",1187661,0,0
"8327","Utah","Utah",0,0,"2019/11",32,"11","2019","Utah","Utah",1187661,0,0
"8328","Utah","Utah",0,0,"2019/12",55,"12","2019","Utah","Utah",1187661,0,0
"8329","Utah","Utah",0,0,"2020/01",48,"01","2020","Utah","Utah",1219710,0,0
"8330","Utah","Utah",0,0,"2020/02",39,"02","2020","Utah","Utah",1219710,0,0
"8331","Utah","Utah",0,0,"2020/03",47,"03","2020","Utah","Utah",1219710,5,491
"8332","Utah","Utah",0,0,"2020/04",40,"04","2020","Utah","Utah",1219710,17,2234
"8333","Utah","Utah",0,0,"2020/05",51,"05","2020","Utah","Utah",1219710,39,4587
"8334","Utah","Utah",0,0,"2020/06",49,"06","2020","Utah","Utah",1219710,65,11137
"8335","Utah","Utah",0,0,"2020/07",55,"07","2020","Utah","Utah",1219710,132,21172
"8336","Utah","Utah",0,0,"2020/08",55,"08","2020","Utah","Utah",1219710,177,28127
"8337","Utah","Utah",0,0,"2020/09",52,"09","2020","Utah","Utah",1219710,206,41353
"8338","Utah","Utah",0,0,"2020/10",50,"10","2020","Utah","Utah",1219710,295,65583
"8339","Utah","Utah",0,0,"2020/11",55,"11","2020","Utah","Utah",1219710,469,115211
"8340","Utah","Utah",0,0,"2020/12",44,"12","2020","Utah","Utah",1219710,716,169226
"8341","Utah","Utah",0,0,"2021/01",56,"01","2021","Utah","Utah",1260149,985,216582
"8342","Utah","Utah",318164,0,"2021/02",34,"02","2021","Utah","Utah",1260149,1171,232595
"8343","Utah","Utah",328998,125182,"2021/03",50,"03","2021","Utah","Utah",1260149,1298,241926
"8344","Utah","Utah",578893,323277,"2021/04",56,"04","2021","Utah","Utah",1260149,1354,249439
"8345","Utah","Utah",663379,472781,"2021/05",41,"05","2021","Utah","Utah",1260149,1410,255275
"8346","Utah","Utah",712996,537091,"2021/06",59,"06","2021","Utah","Utah",1260149,1455,261437
"8347","Utah","Utah",702403,607724,"2021/07",46,"07","2021","Utah","Utah",1260149,1509,273162
"8348","Utah","Utah",761729,643846,"2021/08",53,"08","2021","Utah","Utah",1260149,1636,294283
"8349","Utah","Utah",806136,688755,"2021/09",55,"09","2021","Utah","Utah",1260149,1851,325899
"8350","Utah","Utah",842412,735353,"2021/10",59,"10","2021","Utah","Utah",1260149,2051,354411
"8351","Utah","Utah",866230,762288,"2021/11",36,"11","2021","Utah","Utah",1260149,2284,384996
"8352","Utah","Utah",895651,791314,"2021/12",64,"12","2021","Utah","Utah",1260149,2472,410542
"8353","Wyoming","Wyoming",0,0,"2018/01",25,"01","2018","Wyoming","Wyoming",347537,0,0
"8354","Wyoming","Wyoming",0,0,"2018/02",20,"02","2018","Wyoming","Wyoming",347537,0,0
"8355","Wyoming","Wyoming",0,0,"2018/03",22,"03","2018","Wyoming","Wyoming",347537,0,0
"8356","Wyoming","Wyoming",0,0,"2018/04",27,"04","2018","Wyoming","Wyoming",347537,0,0
"8357","Wyoming","Wyoming",0,0,"2018/05",21,"05","2018","Wyoming","Wyoming",347537,0,0
"8358","Wyoming","Wyoming",0,0,"2018/06",23,"06","2018","Wyoming","Wyoming",347537,0,0
"8359","Wyoming","Wyoming",0,0,"2018/07",18,"07","2018","Wyoming","Wyoming",347537,0,0
"8360","Wyoming","Wyoming",0,0,"2018/08",25,"08","2018","Wyoming","Wyoming",347537,0,0
"8361","Wyoming","Wyoming",0,0,"2018/09",18,"09","2018","Wyoming","Wyoming",347537,0,0
"8362","Wyoming","Wyoming",0,0,"2018/10",13,"10","2018","Wyoming","Wyoming",347537,0,0
"8363","Wyoming","Wyoming",0,0,"2018/11",17,"11","2018","Wyoming","Wyoming",347537,0,0
"8364","Wyoming","Wyoming",0,0,"2018/12",30,"12","2018","Wyoming","Wyoming",347537,0,0
"8365","Wyoming","Wyoming",0,0,"2019/01",17,"01","2019","Wyoming","Wyoming",345846,0,0
"8366","Wyoming","Wyoming",0,0,"2019/02",16,"02","2019","Wyoming","Wyoming",345846,0,0
"8367","Wyoming","Wyoming",0,0,"2019/03",33,"03","2019","Wyoming","Wyoming",345846,0,0
"8368","Wyoming","Wyoming",0,0,"2019/04",22,"04","2019","Wyoming","Wyoming",345846,0,0
"8369","Wyoming","Wyoming",0,0,"2019/05",19,"05","2019","Wyoming","Wyoming",345846,0,0
"8370","Wyoming","Wyoming",0,0,"2019/06",25,"06","2019","Wyoming","Wyoming",345846,0,0
"8371","Wyoming","Wyoming",0,0,"2019/07",24,"07","2019","Wyoming","Wyoming",345846,0,0
"8372","Wyoming","Wyoming",0,0,"2019/08",17,"08","2019","Wyoming","Wyoming",345846,0,0
"8373","Wyoming","Wyoming",0,0,"2019/09",21,"09","2019","Wyoming","Wyoming",345846,0,0
"8374","Wyoming","Wyoming",0,0,"2019/10",19,"10","2019","Wyoming","Wyoming",345846,0,0
"8375","Wyoming","Wyoming",0,0,"2019/11",19,"11","2019","Wyoming","Wyoming",345846,0,0
"8376","Wyoming","Wyoming",0,0,"2019/12",29,"12","2019","Wyoming","Wyoming",345846,0,0
"8377","Wyoming","Wyoming",0,0,"2020/01",31,"01","2020","Wyoming","Wyoming",343289,0,0
"8378","Wyoming","Wyoming",0,0,"2020/02",26,"02","2020","Wyoming","Wyoming",343289,0,0
"8379","Wyoming","Wyoming",0,0,"2020/03",22,"03","2020","Wyoming","Wyoming",343289,0,121
"8380","Wyoming","Wyoming",0,0,"2020/04",23,"04","2020","Wyoming","Wyoming",343289,7,559
"8381","Wyoming","Wyoming",0,0,"2020/05",28,"05","2020","Wyoming","Wyoming",343289,16,903
"8382","Wyoming","Wyoming",0,0,"2020/06",28,"06","2020","Wyoming","Wyoming",343289,20,1487
"8383","Wyoming","Wyoming",0,0,"2020/07",31,"07","2020","Wyoming","Wyoming",343289,26,2726
"8384","Wyoming","Wyoming",0,0,"2020/08",30,"08","2020","Wyoming","Wyoming",343289,37,3842
"8385","Wyoming","Wyoming",0,0,"2020/09",34,"09","2020","Wyoming","Wyoming",343289,50,5948
"8386","Wyoming","Wyoming",0,0,"2020/10",43,"10","2020","Wyoming","Wyoming",343289,87,13298
"8387","Wyoming","Wyoming",0,0,"2020/11",25,"11","2020","Wyoming","Wyoming",343289,215,33305
"8388","Wyoming","Wyoming",0,0,"2020/12",33,"12","2020","Wyoming","Wyoming",343289,438,44409
"8389","Wyoming","Wyoming",0,0,"2021/01",28,"01","2021","Wyoming","Wyoming",342502,596,51912
"8390","Wyoming","Wyoming",0,0,"2021/02",28,"02","2021","Wyoming","Wyoming",342502,671,54394
"8391","Wyoming","Wyoming",88729,48313,"2021/03",28,"03","2021","Wyoming","Wyoming",342502,700,56310
"8392","Wyoming","Wyoming",122273,94071,"2021/04",20,"04","2021","Wyoming","Wyoming",342502,707,58142
"8393","Wyoming","Wyoming",134805,113441,"2021/05",30,"05","2021","Wyoming","Wyoming",342502,719,60144
"8394","Wyoming","Wyoming",143347,122987,"2021/06",27,"06","2021","Wyoming","Wyoming",342502,747,62290
"8395","Wyoming","Wyoming",153694,132531,"2021/07",25,"07","2021","Wyoming","Wyoming",342502,776,65127
"8396","Wyoming","Wyoming",168441,140469,"2021/08",31,"08","2021","Wyoming","Wyoming",342502,858,75136
"8397","Wyoming","Wyoming",182414,152983,"2021/09",30,"09","2021","Wyoming","Wyoming",342502,996,90602
"8398","Wyoming","Wyoming",191813,162580,"2021/10",36,"10","2021","Wyoming","Wyoming",342502,1174,102926
"8399","Wyoming","Wyoming",200601,169709,"2021/11",24,"11","2021","Wyoming","Wyoming",342502,1428,111089
"8400","Wyoming","Wyoming",208530,175758,"2021/12",23,"12","2021","Wyoming","Wyoming",342502,1526,115638
"8401","Alaska","Alaska",0,0,"2018/01",25,"01","2018","Alaska","Alaska",465353,0,0
"8402","Alaska","Alaska",0,0,"2018/02",28,"02","2018","Alaska","Alaska",465353,0,0
"8403","Alaska","Alaska",0,0,"2018/03",30,"03","2018","Alaska","Alaska",465353,0,0
"8404","Alaska","Alaska",0,0,"2018/04",24,"04","2018","Alaska","Alaska",465353,0,0
"8405","Alaska","Alaska",0,0,"2018/05",29,"05","2018","Alaska","Alaska",465353,0,0
"8406","Alaska","Alaska",0,0,"2018/06",19,"06","2018","Alaska","Alaska",465353,0,0
"8407","Alaska","Alaska",0,0,"2018/07",27,"07","2018","Alaska","Alaska",465353,0,0
"8408","Alaska","Alaska",0,0,"2018/08",32,"08","2018","Alaska","Alaska",465353,0,0
"8409","Alaska","Alaska",0,0,"2018/09",32,"09","2018","Alaska","Alaska",465353,0,0
"8410","Alaska","Alaska",0,0,"2018/10",29,"10","2018","Alaska","Alaska",465353,0,0
"8411","Alaska","Alaska",0,0,"2018/11",39,"11","2018","Alaska","Alaska",465353,0,0
"8412","Alaska","Alaska",0,0,"2018/12",42,"12","2018","Alaska","Alaska",465353,0,0
"8413","Alaska","Alaska",0,0,"2019/01",36,"01","2019","Alaska","Alaska",459974,0,0
"8414","Alaska","Alaska",0,0,"2019/02",29,"02","2019","Alaska","Alaska",459974,0,0
"8415","Alaska","Alaska",0,0,"2019/03",27,"03","2019","Alaska","Alaska",459974,0,0
"8416","Alaska","Alaska",0,0,"2019/04",28,"04","2019","Alaska","Alaska",459974,0,0
"8417","Alaska","Alaska",0,0,"2019/05",34,"05","2019","Alaska","Alaska",459974,0,0
"8418","Alaska","Alaska",0,0,"2019/06",35,"06","2019","Alaska","Alaska",459974,0,0
"8419","Alaska","Alaska",0,0,"2019/07",26,"07","2019","Alaska","Alaska",459974,0,0
"8420","Alaska","Alaska",0,0,"2019/08",21,"08","2019","Alaska","Alaska",459974,0,0
"8421","Alaska","Alaska",0,0,"2019/09",32,"09","2019","Alaska","Alaska",459974,0,0
"8422","Alaska","Alaska",0,0,"2019/10",34,"10","2019","Alaska","Alaska",459974,0,0
"8423","Alaska","Alaska",0,0,"2019/11",26,"11","2019","Alaska","Alaska",459974,0,0
"8424","Alaska","Alaska",0,0,"2019/12",35,"12","2019","Alaska","Alaska",459974,0,0
"8425","Alaska","Alaska",0,0,"2020/01",34,"01","2020","Alaska","Alaska",457531,0,0
"8426","Alaska","Alaska",0,0,"2020/02",33,"02","2020","Alaska","Alaska",457531,0,0
"8427","Alaska","Alaska",0,0,"2020/03",36,"03","2020","Alaska","Alaska",457531,2,133
"8428","Alaska","Alaska",0,0,"2020/04",24,"04","2020","Alaska","Alaska",457531,7,353
"8429","Alaska","Alaska",0,0,"2020/05",30,"05","2020","Alaska","Alaska",457531,8,469
"8430","Alaska","Alaska",0,0,"2020/06",35,"06","2020","Alaska","Alaska",457531,12,1132
"8431","Alaska","Alaska",0,0,"2020/07",28,"07","2020","Alaska","Alaska",457531,21,3675
"8432","Alaska","Alaska",0,0,"2020/08",40,"08","2020","Alaska","Alaska",457531,34,6075
"8433","Alaska","Alaska",0,0,"2020/09",31,"09","2020","Alaska","Alaska",457531,52,8707
"8434","Alaska","Alaska",0,0,"2020/10",41,"10","2020","Alaska","Alaska",457531,77,16247
"8435","Alaska","Alaska",0,0,"2020/11",32,"11","2020","Alaska","Alaska",457531,115,32407
"8436","Alaska","Alaska",0,0,"2020/12",37,"12","2020","Alaska","Alaska",457531,198,46740
"8437","Alaska","Alaska",0,0,"2021/01",41,"01","2021","Alaska","Alaska",455654,253,53985
"8438","Alaska","Alaska",0,0,"2021/02",25,"02","2021","Alaska","Alaska",455654,279,57846
"8439","Alaska","Alaska",178289,106309,"2021/03",41,"03","2021","Alaska","Alaska",455654,299,62559
"8440","Alaska","Alaska",226932,185468,"2021/04",25,"04","2021","Alaska","Alaska",455654,330,67598
"8441","Alaska","Alaska",248791,212393,"2021/05",33,"05","2021","Alaska","Alaska",455654,352,69627
"8442","Alaska","Alaska",263667,228815,"2021/06",33,"06","2021","Alaska","Alaska",455654,360,70669
"8443","Alaska","Alaska",276436,242699,"2021/07",40,"07","2021","Alaska","Alaska",455654,372,74853
"8444","Alaska","Alaska",290759,251306,"2021/08",35,"08","2021","Alaska","Alaska",455654,427,87842
"8445","Alaska","Alaska",308994,270246,"2021/09",40,"09","2021","Alaska","Alaska",455654,559,113835
"8446","Alaska","Alaska",320610,281989,"2021/10",44,"10","2021","Alaska","Alaska",455654,707,136975
"8447","Alaska","Alaska",331475,290786,"2021/11",40,"11","2021","Alaska","Alaska",455654,856,150004
"8448","Alaska","Alaska",339836,296411,"2021/12",41,"12","2021","Alaska","Alaska",455654,954,156130
"8449","California","California",0,0,"2018/01",1551,"01","2018","California","California",24831184,0,0
"8450","California","California",0,0,"2018/02",1343,"02","2018","California","California",24831184,0,0
"8451","California","California",0,0,"2018/03",1430,"03","2018","California","California",24831184,0,0
"8452","California","California",0,0,"2018/04",1376,"04","2018","California","California",24831184,0,0
"8453","California","California",0,0,"2018/05",1336,"05","2018","California","California",24831184,0,0
"8454","California","California",0,0,"2018/06",1340,"06","2018","California","California",24831184,0,0
"8455","California","California",0,0,"2018/07",1365,"07","2018","California","California",24831184,0,0
"8456","California","California",0,0,"2018/08",1364,"08","2018","California","California",24831184,0,0
"8457","California","California",0,0,"2018/09",1198,"09","2018","California","California",24831184,0,0
"8458","California","California",0,0,"2018/10",1205,"10","2018","California","California",24831184,0,0
"8459","California","California",0,0,"2018/11",1298,"11","2018","California","California",24831184,0,0
"8460","California","California",0,0,"2018/12",1396,"12","2018","California","California",24831184,0,0
"8461","California","California",0,0,"2019/01",1459,"01","2019","California","California",24779467,0,0
